FID,ogc_fid,fcode,nam,na2,ctu,tdi,tsi,registro,num_atr,provincia,canton,parroquia,nombre,categoria,tipo,subtipo,jerarquia,pdf,desc_,desc2,desc3,lat,lon,img,geometry,DPA_PARROQ,DPA_CANTON,DPA_PROVIN
atractivos_tur.563,563,AX004,fichas/0563.pdf,CONCHAL ISLA SECA,998,998,2,1,563,EL ORO,HUAQUILLAS,HUALTACO,CONCHAL ISLA SECA,MANIFESTACIONES CULTURALES,ARQUITECTURA,ÁREA ARQUEOLÓGICA,II,fichas/0563.pdf,"El Conchal Isla Seca. Sector Hualtaco, Huaquillas, El Oro. Es cálido, de 25°C y rústico natural; de ingreso libre. Se accede por vía marítima desde Puerto Hualtaco a 45 minutos. Dispone de Punto de información, I-Tur, Centro de Interpretación,","Senderos, baterías sanitarias, estacionamientos. Se realizan recorridos guiados, fotografía y turismo arqueológico, encontrándose valvas de moluscos mezclados con material cultural prehispánico entre ellos cerámica.",,-3.45107,-80.18425,img_fichas/0563.jpg,POINT (590612.0999489871 9618509.61369737),070750,0702  ,07
atractivos_tur.564,564,AX004,fichas/0564.pdf,LA CALAVERA,998,998,2,1,564,LOJA,PINDAL,PINDAL,LA CALAVERA,MANIFESTACIONES CULTURALES,ARQUITECTURA,ÁREA ARQUEOLÓGICA,II,fichas/0564.pdf,"""La Calavera"" se encuentra cerca del cantón Pindal en la comunidad de Misama, desde ahí debe emprender una caminata de 15 a 20 min aprox hasta llegar a ''La Calavera'' tallada en una piedra hace cientos de años.",Los turistas quedarán fascinados al ver esta majestuosa piedra además de disfrutar de una vista maravillosa hacia los últimos remantes de bosque del cantón Pindal y también podrán disfrutar del trinar de una variedad de aves del sector.,,-4.105176,-80.09046,img_fichas/0564.jpg,POINT (600955.316555338 9546189.551336933),111450,1116  ,11
atractivos_tur.571,571,AX004,fichas/0571.pdf,IGLESIA MATRIZ CHAGUARPAMBA,998,998,2,1,571,LOJA,CHAGUARPAMBA,CHAGUARPAMBA,IGLESIA MATRIZ CHAGUARPAMBA,MANIFESTACIONES CULTURALES,ARQUITECTURA,HISTÓRICA / VERNÁCULA,II,fichas/0571.pdf,"La Iglesia Matriz de Chaguarpamba, se ubica en Loja, Chaguarpamba, barrio Central. A 69 km y 1h30 min en auto, desde Catamayo, del Eje vial E50, vía de hormigón y asfalto, en ciertos tramos, siendo de primer orden. Es un atractivo de arquitectura","histórica/vernácula, a 21°C. Dispone de una casa parroquial donde se realizan convivencias. De acceso libre en el horario de 6am a 20pm. Se realizan actividades de fotografía, participación de la celebración, entre otros",,-3.87693,-79.644937,img_fichas/0571.jpg,POINT (650455.8214190723 9571355.874372821),110550,1105  ,11
atractivos_tur.572,572,AX004,fichas/0572.pdf,PARQUE DE LA MADRE,998,998,2,1,572,LOJA,CHAGUARPAMBA,CHAGUARPAMBA,PARQUE DE LA MADRE,MANIFESTACIONES CULTURALES,ARQUITECTURA,ESPACIO PÚBLICO,III,fichas/0572.pdf,"El Parque de la Madre, se ubica en Loja, Chaguarpamba, barrio Central. A 69 km y 1h30 min en auto, desde Catamayo, del Eje vial E50, vía de hormigón y asfalto, en ciertos tramos, siendo de primer orden.","Es un atractivo de arquitectura espacio público, a 25°C. De acceso libre. Se realizan actividades de fotografía.",,-3.87728,-79.64507,img_fichas/0572.jpg,POINT (650440.9894807815 9571317.199909084),110550,1105  ,11
atractivos_tur.573,573,AX004,fichas/0573.pdf,BALNEARIO LAS JUNTAS,998,998,2,1,573,LOJA,CHAGUARPAMBA,SANTA RUFINA,BALNEARIO LAS JUNTAS,ATRACTIVOS NATURALES,RÍOS,PLAYA DE RÍO,II,fichas/0573.pdf,"El Balneario “Las Juntas”, se ubica en Loja, Chaguarpamba, Santa Rufina. A 125.5km y 3h30 min en auto, desde Catamayo, del Eje vial E50, vía de hormigón, asfalto y lastre en ciertos tramos, siendo de primer y tercer orden.","Es un atractivo de playa de rio, a 21°C. De acceso libre en el horario de 6am a 20pm. Se realizan actividades de fotografía, natación, boya, entre otros.",,-3.85026,-79.81119,img_fichas/0573.jpg,POINT (631997.6564187495 9574332.194574017),110553,1105  ,11
atractivos_tur.574,574,AX004,fichas/0574.pdf,PARQUE DE El ROSARIO,998,998,2,1,574,LOJA,CHAGUARPAMBA,EL ROSARIO,PARQUE DE El ROSARIO,MANIFESTACIONES CULTURALES,ARQUITECTURA,ESPACIO PÚBLICO,II,fichas/0574.pdf,"El Parque de El Rosario, se ubica en Loja, Chaguarpamba, El Rosario. A 99 km y 2h40 min en auto, desde Catamayo, del Eje vial E50, vía de hormigón, asfalto y lastre en ciertos tramos, siendo de primer y tercer orden.","Es un atractivo de arquitectura, espacio público, a 21°C. De acceso libre. Se realizan actividades de fotografía, entre otros.",,-3.78495,-79.60647,img_fichas/0574.jpg,POINT (654744.2608379526 9581518.955411097),110552,1105  ,11
atractivos_tur.575,575,AX004,fichas/0575.pdf,APIARIO VALAREZO,998,998,2,1,575,LOJA,CHAGUARPAMBA,EL ROSARIO,APIARIO VALAREZO,MANIFESTACIONES CULTURALES,REALIZACIONES TÉCNICAS Y CIENTÍFICAS,CENTROS AGROPECUARIOS Y PESQUEROS,II,fichas/0575.pdf,"El Apiario Valarezo, se ubica en Loja, Chaguarpamba, El Rosario. A 90 km y 2h35 min en auto, desde Catamayo, del Eje vial E50, vía de hormigón, asfalto y lastre, en ciertos tramos, siendo de primer y tercer orden.","Es un atractivo de centros agropecuarios, a 21°C. De acceso libre. Se realizan actividades de exhibición de artesanías, recorridos guiados, fotografía, entre otros.",,-3.80238,-79.61318,img_fichas/0575.jpg,POINT (653995.9177025469 9579592.96256458),110552,1105  ,11
atractivos_tur.576,576,AX004,fichas/0576.pdf,BALNEARIO LAS TILAPIAS,998,998,2,1,576,LOJA,CHAGUARPAMBA,EL ROSARIO,BALNEARIO LAS TILAPIAS,ATRACTIVOS NATURALES,RÍOS,PLAYA DE RÍO,II,fichas/0576.pdf,"El Balneario Las Tilapias, se ubica en Loja, Chaguarpamba, El Rosario. A 104 km y 2h10 min en auto, desde Catamayo, del Eje vial E50, vía de hormigón, asfalto y lastre, en ciertos tramos, siendo de primer y tercer orden.","Es un atractivo de playa de rio, a 21°C. Dispone de un restaurante con administración privada. De acceso libre. Se realizan actividades de camping, natación, fotografía, boya, entre otros.",,-3.77484,-79.59605,img_fichas/0576.jpg,POINT (655903.3840508512 9582634.932424212),110552,1105  ,11
atractivos_tur.577,577,AX004,fichas/0577.pdf,BALNEARIO EL CAMPO DE NAOMI,998,998,2,1,577,LOJA,CHAGUARPAMBA,EL ROSARIO,BALNEARIO EL CAMPO DE NAOMI,ATRACTIVOS NATURALES,RÍOS,PLAYA DE RÍO,II,fichas/0577.pdf,"El Balneario El Campo de Naomi, se ubica en Loja, Chaguarpamba, El Rosario. A 105 km y 2h13 min en auto, desde Catamayo, del Eje vial E50, vía de hormigón, asfalto y lastre, en ciertos tramos, siendo de primer y tercer orden.","Es un atractivo de playa de rio, a 21°C. Dispone de un restaurante con administración privada y dos piscinas. De acceso libre. Se realizan actividades de camping, natación, fotografía, boya, entre otros.",,-3.77783,-79.59331,img_fichas/0577.jpg,POINT (656207.177057441 9582303.842232963),110552,1105  ,11
atractivos_tur.578,578,AX004,fichas/0578.pdf,BALNEARIO EL RECODO,998,998,2,1,578,LOJA,CHAGUARPAMBA,EL ROSARIO,BALNEARIO EL RECODO,ATRACTIVOS NATURALES,RÍOS,PLAYA DE RÍO,II,fichas/0578.pdf,"El Balneario El Recodo, se ubica en Loja, Chaguarpamba, El Rosario. A 106 km y 2h14 min en auto, desde Catamayo, del Eje vial E50, vía de hormigón, asfalto y lastre, en ciertos tramos, siendo de primer y tercer orden.","Es un atractivo de playa de rio, a 21°C. Dispone de un restaurante con administración privada. De acceso libre. Se realizan actividades de camping, natación, fotografía, boya, entre otros.",,-3.78181,-79.5891,img_fichas/0578.jpg,POINT (656674.0600273357 9581863.022613514),110552,1105  ,11
atractivos_tur.581,581,AX004,fichas/0581.pdf,CASA CAMPO VERDE,998,998,2,1,581,LOJA,CHAGUARPAMBA,CHAGUARPAMBA,CASA CAMPO VERDE,MANIFESTACIONES CULTURALES,ARQUITECTURA,INFRAESTRUCTURA RECREATIVA,III,fichas/0581.pdf,"Casa Campo Verde, se ubica en Loja, Chaguarpamba, barrio La Alborada. A 69 km y 1h30min en auto, desde Catamayo, del Eje vial E50, vía de hormigón y asfalto, en ciertos tramos, siendo de primer orden. Es un atractivo de infraestructura recreativa",", a 21°C. Dispone de un restaurante con administración privada, también dispone de una habitación con 2 plazas para uso de los visitantes. De acceso libre. Se realizan actividades de camping, natación, fotografía, entre otros.",,-3.88083,-79.64479,img_fichas/0581.jpg,POINT (650471.456122106 9570924.640955532),110550,1105  ,11
atractivos_tur.582,582,AX004,fichas/0582.pdf,PARQUE CENTRAL DE AMARILLOS,998,998,2,1,582,LOJA,CHAGUARPAMBA,AMARILLOS,PARQUE CENTRAL DE AMARILLOS,MANIFESTACIONES CULTURALES,ARQUITECTURA,ESPACIO PÚBLICO,II,fichas/0582.pdf,"El Parque Central de Amarillos, se ubica en Loja, Chaguarpamba, barrio Central. A 81 km y 2h00 en auto, desde Catamayo, del Eje vial E50, vía de hormigón, asfalto y lastre, en ciertos tramos, siendo de primer y tercer orden.","Es un atractivo de arquitectura espacio público, a 21°C. De acceso libre. Se realizan actividades de fotografía, entre otros.",,-3.87158,-79.69392,img_fichas/0582.jpg,POINT (645017.0778231848 9571955.933335368),110554,1105  ,11
atractivos_tur.583,583,AX004,fichas/0583.pdf,CASCADAS DE SAN RAMÓN,998,998,2,1,583,LOJA,CHAGUARPAMBA,AMARILLOS,CASCADAS DE SAN RAMÓN,ATRACTIVOS NATURALES,RÍOS,CASCADA,II,fichas/0583.pdf,"Las “Cascadas San Ramón”, se ubica en Loja, Chaguarpamba, Amarillos, barrio San Ramón. A 79 km y 1h55mins en auto, desde Catamayo, del Eje vial E50, vía de hormigón, asfalto y lastre en ciertos tramos,","siendo de primer y tercer orden y se rrecorre 500 m a la primera cascada y 1,5 km a pie montaña arriba. Es un atractivo de cascada, a 21°C. De acceso libre. Se realizan actividades de caminata, natación, entre otras.",,-3.88439,-79.67939,img_fichas/0583.jpg,POINT (646628.4525033413 9570537.105323745),110554,1105  ,11
atractivos_tur.584,584,AX004,fichas/0584.pdf,TASINES DE AMARILLOS,998,998,2,1,584,LOJA,CHAGUARPAMBA,AMARILLOS,TASINES DE AMARILLOS,MANIFESTACIONES CULTURALES,ARQUITECTURA,ÁREA ARQUEOLÓGICA,II,fichas/0584.pdf,"Los “Tasines de Amarillos” se ubica en Loja, Chaguarpamba, Amarillos. A 85 km y 2h10 min en auto, desde Catamayo, del Eje vial E50, vía de hormigón, asfalto y lastre en ciertos tramos, siendo de primer y tercer orden.","Es un atractivo cultural de subtipo Sitios Arqueológicos, a 21°C. De acceso libre. Se realizan actividades de fotografía y exhibición de piezas.",,-3.89157,-79.70056,img_fichas/0584.jpg,POINT (644276.3030453287 9569746.901323091),110554,1105  ,11
atractivos_tur.586,586,AX004,fichas/0586.pdf,RANCHO EL GRAN CHAPARRAL,998,998,2,1,586,LOJA,CHAGUARPAMBA,CHAGUARPAMBA,RANCHO EL GRAN CHAPARRAL,MANIFESTACIONES CULTURALES,ARQUITECTURA,INFRAESTRUCTURA RECREATIVA,III,fichas/0586.pdf,"El Rancho Gran Chaparral, se ubica en Loja, Chaguarpamba, barrio Arabiscas. A 90 km y 2h00, en auto, desde Catamayo, del Eje vial E50, vía de hormigón y lastre, en ciertos tramos, siendo de primer y tercer orden.","Es de infraestructura recreativa, a 21°C. Dispone de un restaurante con administración privada, piscina, molienda, se realizan actividades de degustación de platos tradicionales, fotografía, boya, cabalgata, senderismo, entre otros.",,-3.88099,-79.56242,img_fichas/0586.jpg,POINT (659618.9784426836 9570891.85772796),110550,1105  ,11
atractivos_tur.587,587,AX004,fichas/0587.pdf,PARQUE CENTRAL DE SANTA RUFINA,998,998,2,1,587,LOJA,CHAGUARPAMBA,SANTA RUFINA,PARQUE CENTRAL DE SANTA RUFINA,MANIFESTACIONES CULTURALES,ARQUITECTURA,ESPACIO PÚBLICO,II,fichas/0587.pdf,"El Parque Central de Santa Rufina, se ubica en Loja, Chaguarpamba, barrio Central. A 99,5 km y 2h05 en auto, desde Catamayo, del Eje vial E50, vía de hormigón, asfalto y lastre, en ciertos tramos,","siendo de primer y tercer orden. Es un atractivo de arquitectura espacio público, a 21°C. De acceso libre. Se realizan actividades de fotografía, entre otros.",,-3.85013,-79.76171,img_fichas/0587.jpg,POINT (637492.448045302 9574338.751355268),110553,1105  ,11
atractivos_tur.588,588,AX004,fichas/0588.pdf,ARTESANÍAS,998,998,2,1,588,CHIMBORAZO,RIOBAMBA,LIZARZABURU,ARTESANÍAS,MANIFESTACIONES CULTURALES,ACERVO CULTURAL Y POPULAR,ARTESANÍAS Y ARTE,II,fichas/0588.pdf,"Dentro de la ciudad el punto de mayor concentración de artesanos es la Plaza artesanal de la Estación del Tren ""Plaza Alfaro"", se encuentra al interior de la Estación de Tren, no posee costo de ingreso. La plaza cuenta con 20 stands en los","cuales se oferta una gran variedad de productos elaborados en fibras naturales, fibras vegetales, madera, cerámica o metales, éstos representan múltiples opciones que permiten llevar con el turista un pequeño recuerdo de la Sultana de los Andes.",,-1.67018,-78.65347,img_fichas/0588.jpg,POINT (761073.2121461164 9815238.519213531),060150,0601  ,06
atractivos_tur.589,589,AX004,fichas/0589.pdf,BASÍLICA DEL SAGRADO CORAZÓN DE JESÚS,998,998,2,1,589,CHIMBORAZO,RIOBAMBA,MALDONADO,BASÍLICA DEL SAGRADO CORAZÓN DE JESÚS,MANIFESTACIONES CULTURALES,ARQUITECTURA,HISTÓRICA / VERNÁCULA,II,fichas/0589.pdf,"Corresponde a una construcción de siglo XIX con estilo arquitectónico republicano, estableciéndose como la única de su tipo. Sobre la fachada principal se levanta la estatua de Cristo Rey en conmemoración del centenario de la República.","En su interior se aprecia una rotonda y en el centro se ubica la cúpula principal rematada con una cruz. En su interior destaca el altar principal, varios altares secundarios, y bustos de los Sacerdotes Jesuitas José Veloz y Juan Félix Proaño.",,-1.67403,-78.64567,img_fichas/0589.jpg,POINT (761941.0138312165 9814811.574787663),060150,0601  ,06
atractivos_tur.590,590,AX004,fichas/0590.pdf,CAPILLA DEL SACRILEGIO,998,998,2,1,590,CHIMBORAZO,RIOBAMBA,MALDONADO,CAPILLA DEL SACRILEGIO,MANIFESTACIONES CULTURALES,ARQUITECTURA,HISTÓRICA / VERNÁCULA,II,fichas/0590.pdf,En esta capilla tuvo lugar el sacrilegio del 4 de mayo de 1897 perpetrado por las tropas alfaristas y el asesinato del Rector P. Emilio Moscoso S.J. En la primera década del Siglo XX el P. Francisco Villagómez S.J. inició los actos reparatorios,"ante aquella profanación, siendo luego declarada esta iglesia como “Templo Expiatorio”. De estilo ecléctico, resalta la torre con su reloj de 4 esferas y los frescos pintados en su interior. La capilla no se abre durante los meses de junio y agosto",,-1.67366,-78.6465,img_fichas/0590.jpg,POINT (761848.6655476646 9814852.61691194),060150,0601  ,06
atractivos_tur.591,591,AX004,fichas/0591.pdf,CAPILLA DE SANTA BÁRBARA,998,998,2,1,591,CHIMBORAZO,RIOBAMBA,MALDONADO,CAPILLA DE SANTA BÁRBARA,MANIFESTACIONES CULTURALES,ARQUITECTURA,HISTÓRICA / VERNÁCULA,II,fichas/0591.pdf,"Ubicada junto a la Catedral de Riobamba en el Centro Histórico de Riobamba. Esta abierta para oración de 08h00 a 13h00 en la mañana y de 15h00 a 17h00, de martes a domingos. Cuenta con un hermoso altar principal, pinturas interiores y esculturas","patrimoniales. La capilla fue el lugar donde se encontraba la pila bautismal de la Iglesia Matriz de Riobamba, en ella se venera a Santa Bárbara, “abogada contra los rayos y los terremotos”. También es conocida como la “Capilla del Sagrario”.",,-1.67225,-78.64809,img_fichas/0591.jpg,POINT (761671.8504103554 9815008.810065754),060150,0601  ,06
atractivos_tur.592,592,AX004,fichas/0592.pdf,CASA CALERO,998,998,2,1,592,CHIMBORAZO,RIOBAMBA,LIZARZABURU,CASA CALERO,MANIFESTACIONES CULTURALES,ARQUITECTURA,HISTÓRICA / VERNÁCULA,II,fichas/0592.pdf,"Es un emblema del valor patrimonial, perteneció a Evangelista Calero un importante zapatero bolivarense que se radicó en Riobamba. Debido al auge económico por la llegada del tren, Calero decide trasladar su industria a Riobamba en 1924.","La Casa Calero fue la vivienda construida cerca de la fábrica de calzado, también poseía una tienda de zapatos en el centro de la ciudad, cabe destacar que las edificaciones existen en la actualidad. En la actualidad sirve como oficinas del IESS.",,-1.66891,-78.66025,img_fichas/0592.jpg,POINT (760318.6192805825 9815379.911426071),060150,0601  ,06
atractivos_tur.593,593,AX004,fichas/0593.pdf,CASA DE BOLÍVAR,998,998,2,1,593,CHIMBORAZO,RIOBAMBA,VELASCO,CASA DE BOLÍVAR,MANIFESTACIONES CULTURALES,ARQUITECTURA,HISTÓRICA / VERNÁCULA,II,fichas/0593.pdf,"Se denomina así porque el libertador Simón Bolívar, el 6 de Julio de 1822, pernoctó en la casa del coronel Juan Bernardo de León, un personaje de la Independencia de Riobamba. La historia cuenta que Bolívar después de su visita al Taita","Chimborazo inspirado por su belleza y majestuosidad, escribió su famosa obra “Mi Delirio sobre el Chimborazo” durante su estancia en esa casa. En ella, además está un restaurante con una deliciosa propuesta gastronómica.",,-1.66967,-78.65218,img_fichas/0593.jpg,POINT (761216.8847724564 9815294.766054718),060150,0601  ,06
atractivos_tur.594,594,AX004,fichas/0594.pdf,CASA DE LA INDEPENDENCIA,998,998,2,1,594,CHIMBORAZO,RIOBAMBA,VELOZ,CASA DE LA INDEPENDENCIA,MANIFESTACIONES CULTURALES,ARQUITECTURA,HISTÓRICA / VERNÁCULA,III,fichas/0594.pdf,"Es una edificación de estilo neoclásico, con amplios corredores y salas, presenta cielos rasos y estucados de estilo barroco. En ella se desarrollaron varios hechos históricos como la recepción de Simón Bolívar en su primera visita a Riobamba, o se","residencia del Gral. Juan José Flores, mientras se celebraba el primer Congreso Constituyente. Su principal atractivo es la placa conmemorativa del centenario de la Emancipación Política de Riobamba donde se detallan los principales personajes.",,-1.67319,-78.64831,img_fichas/0594.jpg,POINT (761647.2348830814 9814904.852266211),060150,0601  ,06
atractivos_tur.595,595,AX004,fichas/0595.pdf,CASA MUSEO DE LA CIUDAD,998,998,2,1,595,CHIMBORAZO,RIOBAMBA,VELOZ,CASA MUSEO DE LA CIUDAD,MANIFESTACIONES CULTURALES,ARQUITECTURA,INFRAESTRUCTURA CULTURAL,II,fichas/0595.pdf,"El Museo de la Ciudad fue construida en los años 1900 por la familia Costales Dávalos. Es un espacio destinado a la exposición de muestras temporales y permanentes. Actualmente, se presentan al público muestras artísticas de pintura,","festivales de documentales y muestras permanentes para que el público pueda admirarlas y obtener información, con el fin de “recuperar, representar, difundir, educar y debatir las diversas manifestaciones que configuran la identidad riobambeña"".",,-1.67304,-78.64868,img_fichas/0595.jpg,POINT (761606.0656186091 9814921.495343728),060150,0601  ,06
atractivos_tur.596,596,AX004,fichas/0596.pdf,CASA MUSEO DE LA BRIGADA BLINDADA No.11 GALÁPAGOS,998,998,2,1,596,CHIMBORAZO,RIOBAMBA,VELASCO,CASA MUSEO DE LA BRIGADA BLINDADA No.11 GALÁPAGOS,MANIFESTACIONES CULTURALES,ARQUITECTURA,INFRAESTRUCTURA CULTURAL,II,fichas/0596.pdf,"Estos terrenos eran jurisdicción de la hacienda “San Nicolás"" ubicada al norte de la ciudad en la salida a Guano y de propiedad del Coronel Melchor Costales. El propietario construyó una casa de la hacienda destinada a dar albergue a los trabajadore","esto en reemplazo de una choza ya existente. Posteriormente fue arreglada y hoy se conoce como el museo de la Brigada. Dispone de seis salas de exhibición sobre temas de comunicaciones, artillería, infantería, fotografía, caballería y mobiliario.",,-1.65654,-78.65336,img_fichas/0596.jpg,POINT (761087.2524413549 9816747.418938398),060150,0601  ,06
