ID unico de usuario|Calif promedio iglesias|Calif promedio resorts|Calif promedio playas|Calif promedio parques|Calif promedio teatros|Calif promedio museos|Calif promedio centros_comerciales|Calif promedio zoologicos|Calif promedio restaurantes|Calif promedio bares_pubs|Calif promedio servicios_locales|Calif promedio pizzerias_hamburgueserias|Calif promedio hoteles_alojamientos|Calif promedio juguerias|Calif promedio galerias_arte|Calif promedio discotecas|Calif promedio piscinas|Calif promedio gimnasios|Calif promedio panaderias|Calif promedio belleza_spas|Calif promedio cafeterias|Calif promedio miradores|Calif promedio monumentos|Calif promedio jardines|provincia|canton|parroquia|nombre|desc_|desc2|desc3|lat|lon
User 909|1.08|3.96|5.0|2.5|2.78|2.78|2.58|1.13|5.0|1.08|1.06|1.06|1.31|1.3|0.92|0.65|0.64|0.65|5.0|5.0|1.01|5.0|1.06|1.06|GUAYAS|GUAYAQUIL|TARQUI|PLAZA GUAYARTE|Plaza Guayarte ofrece un contenido artístico y gastronómico, ubicado en la avenida Carlos Julio Arosemena, al final del Parque Lineal. Su enfoque es principalmente dar apertura a artistas urbanos y|emprendedores para la realización de proyectos artísticos y de contenido cultural al aire libre.|Sin información|-2.17985|-79.90362
User 910|1.11|3.98|3.98|2.8|2.78|2.36|2.58|1.11|5.0|1.06|1.04|1.04|1.09|1.28|0.9|0.65|0.63|0.64|5.0|5.0|1.02|5.0|1.08|1.08|GUAYAS|GUAYAQUIL|TARQUI|IGLESIA DE SANTO DOMINGO DE GUZMÁN|La Iglesia de Santo Domingo de Guzmán, también llamada Iglesia de San Vicente es un templo católico de mayor importancia en la ciudad de Guayaquil. Fue creada en el año 1548, en el sector que|antiguamente se denominó Ciudad Vieja, arquitectónicamente tiene una nave central con una bobeda, además de dos naves laterales pequeñas.|Sin información|-2.182406|-79.877396
User 911|1.13|5.0|3.96|2.81|2.79|2.36|2.58|1.09|5.0|1.04|1.02|1.02|1.27|1.27|0.88|0.64|0.62|0.67|0.73|0.68|1.03|1.05|1.09|1.1|GUAYAS|GUAYAQUIL|ROCAFUERTE|"IGLESIA SAN FRANCISCO ""NUESTRA SEÑORA DE LOS ÁNGELES"""|"La actual edificación de la Iglesia San Francisco ""Nuestra Señora de Los Ángeles"" fue realizada en 1956 por el Ing. Modesto Luque, quien recoge en su proyecto gran parte de las líneas estilísticas del antiguo edificio de madera que existía hasta"|el gran incendio de 1896. Es el tercer templo católico más antiguo de la ciudad. También es conocida como Iglesia de Nuestra Señora de los Ángeles, su estilo es neogótico.La plaza ha sido escenario de luchas sociales.|Sin información|-2.1920432|-79.881702
User 912|1.15|4.02|4.04|2.55|2.79|2.37|1.79|1.07|5.0|1.02|1|1.0|1.25|1.25|0.86|0.63|0.62|0.63|0.73|5.0|1.04|1.07|1.11|1.12|GUAYAS|GUAYAQUIL|TARQUI|MONUMENTO LA IGUANA|La escultura de la iguana rinde homenaje a un animal emblemático y representativo de Guayaquil por ser una especie endémica. Según los biólogos,|las iguanas se establecieron desde el inicio de la ciudad en época de la colonia, debido a que la urbe está rodeada de agua, manglares y árboles.|Sin información|-2.1727|-79.91366
User 913|1.17|4.04|4.0|2.6|2.8|2.8|1.78|1.75|5.0|1.0|0.98|0.98|1.01|1.23|0.85|0.63|0.61|0.62|5.0|5.0|1.05|1.07|1.13|1.14|GUAYAS|GUAYAQUIL|PASCUALES|MONUMENTO LA ORQUÍDEA|La escultura de la orquídea, flor emblemática de la ciudad, está ubicada en una isleta de la intersección de las avenidas Francisco de Orellana e Isidro Ayora, al norte de la ciudad. Este monumento|a la flor mide 14 metros de alto por 5 metros de ancho, y fue elaborado por el artista Juan Sánchez Andrade, quien se inspiró en la Orquídea Encyclia Angustiloba Schlts.|Sin información|-2.082722|-79.91468
User 914|1.19|4.05|4.02|2.83|2.81|2.81|1.77|1.74|4.93|0.98|0.96|0.96|1.01|1.21|0.83|0.62|0.6|0.62|0.71|0.66|1.06|1.08|1.15|1.16|GUAYAS|GUAYAQUIL|CARBO (CONCEPCIÓN)|LA PERLA / LA NORIA|La Perla es una noria localizada en el extremo norte del Malecón Simón Bolívar. Permite tener una vista de la ciudad desde 57 metros de altura. Una vuelta dura aproximadamente 12 minutos y 20 segundos.|Cada cabina puede albergar hasta seis pasajeros y tiene capacidad para coches de bebé y sillas de ruedas.|Sin información|-2.18648|-79.87591
User 915|1.2|4.07|4.03|2.61|2.81|2.38|1.76|1.73|4.94|0.97|0.95|0.95|0.97|1.19|0.82|0.62|0.6|0.61|0.71|0.65|1.08|1.09|1.17|1.17|GUAYAS|GUAYAQUIL|FEBRES CORDERO|MONIGOTES GIGANTES|Visitar los años viejos gigantes lleva 7 años como tradición. La elaboración varía cada año en técnicas, temáticas y personajes escogidos. Muchas veces están inspirados en la televisión, artistas de cine, cantantes, obras de arte entre otros.|Se promociona la visita como la ruta de los gigantes, monigotes que van desde los 4 hasta los 33 metros de alto. En torno a ellos se genera mucha visita y premiación a los mejores elaborados.|Sin información|-2.19399|-79.9128
User 916|1.21|4.94|4.05|2.63|2.82|2.38|1.75|1.72|4.94|0.95|0.93|0.93|0.95|1.17|0.8|0.61|0.59|0.6|0.63|5.0|1.09|5.0|1.19|1.19|GUAYAS|GUAYAQUIL|PUNA|PLAYA ESCONDIDA EN SUBIDA ALTA|Playa Escondida se encuentra en la comuna Subida Alta de la Isla Puná. Es una playa extensa y tranquila, alejada del ruido de la ciudad. Para acceder a este lugar es necesario llegar hasta el muelle de Posorja vía|terrestre a 1 hora y 33 minutos, parroquia rural de Guayaquil, y desde ahí se debe hacer un viaje en lancha que toma 1 hora.|Sin información|-2.83121|-80.25701
User 917|1.22|4.94|1.26|2.66|2.82|2.38|1.76|1.72|1.75|4.94|0.92|0.92|0.93|1.16|0.82|3.43|0.59|0.59|0.62|5.0|1.09|5.0|1.2|1.2|GUAYAS|GUAYAQUIL|CARBO (CONCEPCIÓN)|MUSEO ANTROPOLÓGICO Y DE ARTE CONTEMPORÁNEO|Ubicado en el centro de Guayaquil, posee una colección de 50 mil piezas arqueológicas de la época precolombina de la costa ecuatoriana. Además, custodia una colección de arte moderno y contemporáneo de|casi 4.000 obras de artistas nacionales y latinoamericanos. El horario de atención es de 09h00 a 17h00 de martes a domingo. La entrada es gratuita, el acceso al sitio cuenta con rampas y su interior cuenta con un ascensor.|Sin información|-2.18483|-79.87552
User 918|1.21|4.94|1.26|5.0|2.89|2.82|2.57|1.73|4.95|1.68|0.93|0.92|0.93|1.16|1.18|3.43|0.59|0.59|0.6|5.0|1.09|5.0|1.2|1.19|GUAYAS|GUAYAQUIL|TARQUI|MUSEO DE LA MÚSICA POPULAR DE GUAYAQUIL JULIO JARAMILLO|El museo de la música popular Julio Jaramillo se encuentra en el Puerto Santa Ana, fundado en el 2008 y cuenta con fotografías en blanco y negro, carátulas de discos, revistas, rockolas, casetes, partituras, prendas, instrumentos musicales y equipos|de sonido de diferentes épocas. Además, funciona de manera alterna la escuela del Pasillo Nicasio Safadi que es un centro de formación de nuevos talentos.|Sin información|-2.1816|-79.87408
User 919|1.2|1.23|1.26|5.0|5.0|2.82|2.58|1.73|5.0|4.94|0.95|0.92|0.94|0.96|1.18|1.68|0.59|0.59|0.61|5.0|1.09|5.0|1.21|1.19|GUAYAS|GUAYAQUIL|CARBO (CONCEPCIÓN)|MUSEO NACIONAL DEL CACAO|Ubicado en el centro de la urbe, en las calles Imbabura y Panamá, en este espacio destaca la actividad cacaotera que antaño predominó en la zona. Cuenta con quince salas donde se puede|apreciar muestras de culturas ancestrales, recreaciones de bucaneros y piratas, vestigios arqueológicos y diversos contenidos que son exhibidos esta casa patrimonial.|Sin información|-2.18811|-79.87881
User 920|1.2|1.23|4.04|2.85|2.85|2.82|2.58|1.73|5.0|5.0|1.56|0.92|0.93|0.96|1.17|1.68|0.6|0.59|0.6|5.0|1.09|5.0|1.23|1.19|GUAYAS|GUAYAQUIL|CARBO (CONCEPCIÓN)|MUSEO EN MINIATURA GUAYAQUIL EN LA HISTORIA|El museo implementa una técnica denominada diorama, que consiste en recrear entornos reales mediante pequeños escenarios y personajes tridimensionales. En dicha muestra, se aprecia a Guayaquil en sus diferentes etapas,|que abarca los siglos XVI al XXI. Va desde sus inicios en la selva virgen en la que moraban los huancavilcas, pasando por el ataque de los piratas, el gran incendio que consumió a la ciudad y la urbe cosmopolita actual.|Sin información|-2.185926|-79.87686158
User 921|1.2|1.23|4.05|2.85|2.89|2.82|2.58|1.72|5.0|4.95|0.97|0.92|0.93|0.96|1.18|1.68|0.59|0.59|0.6|5.0|1.09|5.0|1.21|1.19|GUAYAS|GUAYAQUIL|ROCAFUERTE|MUSEO MUNICIPAL DE GUAYAQUIL|En el Museo Municipal de Guayaquil se pueden observar piezas arqueológicas, objetos y artículos históricos relacionados con la historia guayaquileña. Está ubicado en el centro urbano de la ciudad de Guayaquil,|en el mismo edificio de la Biblioteca Municipal, además tiene exhibiciones itinerantes y un auditorio para eventos semanales.|Sin información|-2.1959|-79.88262
User 922|1.2|1.23|4.05|2.85|2.89|2.82|2.58|1.72|5.0|4.94|0.96|0.92|0.93|0.96|1.19|1.68|0.59|0.59|0.6|5.0|1.1|5.0|5.0|1.19|GUAYAS|GUAYAQUIL|ROCAFUERTE|MUSEO NAHIM ISAÍAS|El museo se encuentra en el centro de Guayaquil. Posee una colección de 2500 piezas de arte colonial de Quito, particularmente pinturas y esculturas, además guarda libros modernos y mobiliarios de los siglos XVI, XVII y XVIII,|así como arte republicano del siglo XIX. El horario de atención es de 09h00 a 17h00 de lunes a sábado y feriados de 10h00 a 16h00. La entrada es gratuita, el acceso al sitio cuenta con rampas y en su interior cuenta con un ascensor.|Sin información|-2.19463|-79.88128
User 923|1.21|1.23|1.27|5.0|2.89|2.82|2.58|1.72|5.0|4.94|0.95|0.92|0.93|0.96|1.17|1.68|0.59|0.59|0.6|5.0|1.1|5.0|1.21|1.19|GUAYAS|GUAYAQUIL|NUEVE DE OCTUBRE|MUSEO PRESLEY NORTON|El Museo Presley Norton es un museo arqueológico en Guayaquil, que alberga una colección de más de 8.000 artefactos arqueológicos de grupos indígenas del Ecuador. La entrada al museo|es gratuita al público. ​El museo está nombrado en honor al arqueólogo ecuatoriano Presley Norton Yoder. Se encuentra ubicado en la casa patrimonial más conocida como la Villa Rosa Herlinda.|Sin información|-2.18748|-79.89529
User 924|1.21|1.23|1.26|5.0|2.89|2.82|2.58|1.72|5.0|4.94|0.95|0.92|0.93|0.95|1.17|1.68|0.59|0.58|0.6|5.0|1.1|5.0|1.24|1.2|GUAYAS|GUAYAQUIL|TARQUI|MUSEOS DE LOS EQUIPOS DEL ASTILLEROS: BARCELONA Y EMELEC|Los museos rinden homenaje a los dos clubes deportivos y equipos de fútbol más populares de Guayaquil: Barcelona y Emelec, nacidos a fines de la década de 1920, en el denominado “Barrio del Astillero”, inaugurados en el año|2013 y 2015 respectivamente, donde se muestran trofeos nacionales e internacionales de los equipos, videos, camisetas, entre otros.|Sin información|-2.18167|-79.87413
User 925|1.21|1.23|1.26|5.0|5.0|2.82|2.58|1.72|5.0|4.94|0.94|0.91|0.93|0.96|1.17|1.68|0.59|0.58|0.6|5.0|1.1|5.0|1.21|1.2|GUAYAS|GUAYAQUIL|ROCAFUERTE|PALACIO DE LA GOBERNACIÓN|El edificio tiene un estilo renacentista, fue construido en 1923 y está ubicado junto a la Plaza de la Administración. La estructura del palacio es de hormigón armado, aunque su diseño inicial era de madera, el mismo se quemó durante|uno de los grandes incendios de la ciudad. El sitio cuenta con el salón Libertador Bolívar, donde se realizan diversas actividades. Desde el año 2014, en este edificio funciona la Universidad de las Artes.|Sin información|-2.19437|-79.88039
User 926|1.21|1.23|1.27|5.0|5.0|2.82|2.58|1.72|5.0|4.95|0.94|0.91|0.92|0.95|1.17|1.68|0.59|0.58|0.6|5.0|1.1|5.0|1.21|1.2|GUAYAS|GUAYAQUIL|XIMENA|PARQUE FORESTAL|El Parque Forestal es un atractivo de aproximadamente 10 hectáreas que cuenta con varios sectores recrecionales dado que en este se pueden realizar diversas actividades como: picnic, paseos en botes,|caminatas, deportes y observar las diferentes esculturas que hay a lo largo del parque. Al interior encontramos la Plaza de Artes y Oficios y el Teatro Centro Cívico.|Sin información|-2.21123|-79.894566
User 927|1.21|1.24|1.28|5.0|5.0|2.82|2.58|1.72|5.0|4.95|0.94|0.91|0.92|0.95|1.16|3.43|0.58|0.58|0.6|5.0|1.1|5.0|1.24|1.2|GUAYAS|GUAYAQUIL|ROCAFUERTE|PLAZA DE LA ADMINISTRACIÓN|La Plaza de la Administración es un espacio público que cuenta con edificios patrimoniales tales como: El Palacio Municipal, el Palacio de la Gobernación y el edificio Martín Avilés, siendo inaugurada en el 2002. Además,|en el paseo peatonal de la plaza, junto al monumento de Mariscal Antonio José de Sucre, se encuentran esculturas que evocan la libertad, como el conjunto escultórico de la Fragua de Vulcano.|Sin información|-2.19473|-79.88123
User 928|1.21|1.24|1.27|5.0|5.0|2.82|2.58|1.72|5.0|4.94|0.94|0.91|0.92|0.95|1.16|1.67|0.58|0.58|0.6|5.0|1.1|5.0|1.24|1.2|GUAYAS|GUAYAQUIL|ROCAFUERTE|PLAZA SAN FRANCISCO|Conocida también como Plaza Rocafuerte, la Plaza de San Francisco es una de las más antiguas de la ciudad. Desde el año 1702, en que los franciscanos se trasladaron a Ciudad Nueva y|construyeron su iglesia, ya determinaron “la plaza” frente a la misma. En 1870, se encargó a Aime A. Millet, el diseño y la construcción del monumento a Vicente Rocafuerte. Se inauguró el 1 de enero de 1880.|Sin información|-2.19197|-79.88142
User 929|1.21|1.24|1.27|2.85|5.0|2.82|2.58|1.72|5.0|4.94|0.94|0.91|0.92|0.95|1.16|1.68|0.58|0.58|0.6|5.0|5.0|5.0|1.25|1.2|GUAYAS|GUAYAQUIL|TARQUI|PUERTO SANTA ANA|Puerto Santa Ana es un complejo inmobiliario y turístico de cuatro hectáreas que cuenta con varios edificios de oficinas, locales comerciales y departamentos, además de plazas, museos y un malecón|que bordea al río Guayas, ubicado en la calle Numa Pompilio Llona|Sin información|-2.18048|-79.87413
User 930|1.21|1.25|1.27|5.0|2.89|2.82|2.58|1.72|5.0|4.95|0.94|0.91|0.92|0.95|1.16|3.43|0.58|0.58|0.6|5.0|1.11|5.0|1.25|1.2|LOJA|CALVAS|SAN  VICENTE|CERRO EL YESO|El Cerro el “Yeso” ubicado en el Mirador Alto, parroquia San Vicente, vía a Amaluza, ciudad de Cariamanga cantón Calvas, de clima templado seco, con 17.5°C, producto de naturaleza, rural, de acceso libre, dispone de facilidades|de apoyo a la gestión turística, se caracteriza por tener varias minas de yeso de ello se deriva su nombre realizando actividades de: Montañismo, trekking, senderismo, cicloturismo, camping, observación de flora/fauna y realizar fotografía.|Sin información|-4.328486|-79.541512
User 931|1.21|1.24|1.27|5.0|2.84|2.82|2.58|1.72|5.0|5.0|0.94|0.91|0.92|0.94|1.16|1.68|0.58|0.58|0.6|5.0|5.0|5.0|1.24|1.21|LOJA|CALVAS|SAN VICENTE|CASCADA EL REMANSO|"La Cascada ""El Remanso"" ubicada en el sector Macaicanza, cantón Calvas en la vía: Cariamanga- El Lucero- Amaluza, clima Templado Seco, con 17.5°C, producto de Naturaleza, rural, de acceso libre."|Dispone de facilidades turísticas de: apoyo a la gestión turística, recorrido/descanso y de servicio. Realizando actividades de: Canyoning, senderismo, caminata, cicloturismo, picnic, observación de flora/fauna y fotografía.|Sin información|-4.33004|-79.52326
User 932|1.22|4.94|1.27|2.87|2.89|2.82|2.58|1.72|5.0|5.0|0.93|0.9|0.92|0.94|1.15|1.68|0.58|0.58|0.6|5.0|5.0|5.0|1.25|1.21|LOJA|CALVAS|UTUANA|BOSQUE RESERVA DE HANNE|El Bosque de Hanne en la parroquia Utuana cantón Calvas, de clima templado con 15°C, producto de naturaleza, rural, dispone de facilidades de: apoyo a la a gestión turística, de recorrido, descanso y  servicios, creado en 1.999 por la Fundación|Jocotoco, en honor a la científica Hanne Bloch, con 281 ha, destinado a la conservación de especies de flora y fauna, se pueden apreciar colibríes, alberga mamíferos y reptiles. Se realizan actividades de Senderismo, caminata y fotografía.|Sin información|-4.36466|-79.71845
User 933|1.22|1.25|1.27|2.86|2.9|2.83|2.58|1.71|5.0|5.0|0.93|0.9|0.91|0.94|1.15|5.0|0.58|0.58|0.6|4.72|5.0|5.0|1.23|1.21|LOJA|CALVAS|CARIAMANGA|BALNEARIO BELLAMARÍA|El Balneario Bellamaría del Río Catamayo, comunidad Bellamaría, cantón Calvas, con 23°C, producto de naturaleza, rural, dispone de facilidades de: apoyo a la gestión turística. Se caracteriza por un puente de madera que limita con Paltas construid|por el famoso Tony el “Suizo”. Se ofrece: artesanías, panela granulada, frutas y hortalizas, se realizan actividades de: Natación, pesca, senderismo, cicloturismo, camping, picnic, observación de flora/fauna, aviturismo y fotografía.|Sin información|-4.17772|-79.61507
User 934|1.23|1.25|1.27|2.87|5.0|2.83|2.58|1.71|5.0|5.0|0.93|0.9|0.91|0.94|1.15|5.0|0.59|0.58|0.6|4.71|5.0|5.0|1.25|1.21|LOJA|CALVAS|EL LUCERO|CASCADA LAS TINAS|"La cascada ""Las Tinas"" ubicadas en el barrio Santa Ana, parroquia el Lucero cantón Calvas, de clima tropical, con 23°C, producto de naturaleza, rural de acceso libre, dispone de facilidades de apoyo a la gestión turística, conjunto de cascadas,"|donde se realizan actividades de: Senderismo, caminata, cicloturismo, camping, picnic, observación de flora y fauna y fotografía, adicionalmente, en el atractivo se puede degustar de tilapias y gallina criolla previa reservación.|Sin información|-4.411592|-79.485925
User 935|1.22|1.26|1.27|5.0|5.0|2.83|2.58|1.72|1.75|4.95|0.93|0.9|0.91|0.94|1.15|3.43|0.6|0.58|0.6|4.71|5.0|5.0|1.25|1.21|LOJA|CALVAS|CARIAMANGA|CERRO PAN DE AZÚCAR|"El Cerro ""Pan de Azúcar"" ubicado en la ciudad de Cariamanga, cantón Calvas, de clima templado seco, con 17.5°C, producto de naturaleza, rural, dispone de facilidades de: apoyo a la gestión turística, es un mirador excepcional de la ciudad de"|Cariamanga, en la cumbre se halla una cruz de 3 m de altura. Antiguamente se celebraba las festividades  de las cruces el 3 de mayo. Se practica: trekking, caminata, senderismo, cicloturismo, observación de flora y fauna, camping y  fotografía.|Sin información|-4.35182|-79.55246
User 936|1.22|1.26|1.27|2.87|2.85|2.83|2.58|1.72|1.74|4.94|0.93|0.9|0.91|0.94|1.15|5.0|0.6|0.58|0.6|4.71|5.0|5.0|1.25|1.21|LOJA|CALVAS|CARIAMANGA|"PETROGLIFOS ""REINA DEL CISNE"""|Los Petroglifos Reina del Cisne, en el barrio del mismo nombre. Cariamanga. Calvas. Loja, de clima templado seco, con 17.5°C, producto de cultura y rural, dispone de facilidades de: apoyo a la gestión turística,|se caracteriza por ser rocas que tienen espirales inversas, así como grabados rostros humanos con un sol, como también varios petroglifos. Se practica: Recorridos autoguiados, fotografía, senderismo, caminata, camping y observación de flora/fauna.|Sin información|-4.34449|-79.552214
User 937|1.23|1.26|1.28|2.87|5.0|2.83|2.58|1.72|1.74|4.94|0.92|0.9|0.91|0.94|1.15|1.67|0.59|0.58|0.6|4.71|5.0|5.0|1.23|1.21|LOJA|CALVAS|SAN VICENTE|GRUTA VIRGEN DE LOURDES|"La Gruta ""Virgen de Lourdes"", sector Baño del Inca, de Cariamanga. San Vivcente. Calvas, con un clima templado seco de 17.5°C, producto cultural, urbano, dispone de facilidades de: apoyo a la gestión turística, el atractivo comprende la gruta"|edificada en la parte alta de la roca donde reposa la Virgen, y un amplio graderío, se cumplen actividades  religiosas y culturales en honor a la Virgen y se puede realizar: caminata, presentaciones o representaciones en vivo y fotografía.|Sin información|-4.32141|-79.55103
User 938|1.23|1.26|1.28|2.87|2.91|2.83|2.58|1.72|1.74|4.94|0.92|0.9|0.91|0.94|1.15|1.67|0.58|0.58|0.6|4.71|5.0|5.0|1.25|1.22|LOJA|LOJA|VILCABAMBA (VICTORIA)|FIESTAS DE CARNAVAL|El carnaval de Vilcabamba se lo realiza en la provincia y cantón Loja, en la parroquia rural del Vilcabamba, cuenta con un clima de 20°C, que beneficia esta fiesta tradicional convirtiéndose en un destino turístico en esta temporada, su ingreso es|libre, ésta  se realiza entre los meses de febrero y marzo, siendo los 4 días los destinados para la fiesta de carnaval, que preceden al miércoles de ceniza. Su principal actividad tiene que ver con la participacion de la celebración y fotografía.|Sin información|-4.26078|-79.22254
